Кран шаровой стальной муфта муфта Ду 50 Ру 40 ЛД (КШ.Ц.М.050.040.02),1 480 руб
"Гибкая вставка Ду015 Ру10, EPDM, нейлоновый корд, G1/2"" внутренняя/внутренняя резьба (ABRA-EJS-30-015)",1 493 руб
"Гибкая вставка Ду025 Ру10, EPDM, нейлоновый корд,  G1"" внутреняя/внутреняя резьба (ABRA-EJS-30-025)",1 493 руб
"Кран шаровой латунный нр-вр полнопроходной, с ручка-рычаг, ду 40 ру 25 Броен (34979B)",1 550 руб
Кран шаровой стальной фланец фланец Ду 32 Ру 40 ЛД (КШ.Ц.Ф.032.040.02),1 550 руб
Кран шаровой Броен (КШТ 60.102.020) св/св ду 20 ру 40,1 553 руб
Кран шаровой стальной фланец фланец Ду 40 Ру 40 ЛД (КШ.Ц.Ф.040.040.02),1 620 руб
Кран шаровой стальной сварка сварка Ду 40 Ру 16 Броен (КШТ 11с10фт 60.002.040),1 642 руб
Кран шаровой стальной муфта муфта Ду 65 Ру 25 ЛД (КШ.Ц.М.065.025.02),1 700 руб
Кран шаровой стальной сварка сварка Ду 65 Ру 40 ЛД (КШ.Ц.П.065.040.02),1 760 руб
Кран шаровой стальной фланец фланец  Ду 15 Ру 16 Броен (КШТ 11с10фт 60.003.015),1 768 руб
"Гибкая вставка Ду032 Ру10, EPDM, нейлоновый корд, G 1 1/4"" внутреняя/внутреняя резьба (ABRA-EJS-30-032)",1 773 руб
Кран шаровой стальной фланец фланец Ду 50 Ру 40 ЛД (КШ.Ц.Ф.050.040.02),1 780 руб
Кран шаровой стальной сварка сварка Ду 50 Ру 16 Броен (КШТ 11с10фт 60.002.050),1 785 руб
Кран шаровой Броен (КШТ 60.102.025) св/св ду 25 ру 40,1 792 руб
Клапан обратный латунный ду 40 ру 16 Броен (10404B),1 850 руб
"Гибкая вставка Ду032 Ру10, EPDM, нейлоновый корд, фланцевая (обычные фланцы по ГОСТ или DIN) (ABRA-EJF-10-032)",1 959 руб
Кран шаровой Броен (КШТ 60.102.032) св/св ду 32 ру 40,1 970 руб
Кран шаровой Броен (КШТ 60.100.015) вр/вр ду 15 ру 40,2 027 руб
Кран шаровой стальной фланец фланец  Ду 20 Ру 16 Броен (КШТ 11с10фт 60.003.020),2 033 руб
Кран шаровой стальной фланец фланец  Ду 25 Ру 16 Броен (КШТ 11с10фт 60.003.025),2 044 руб
Кран шаровой Броен (КШТ 60.100.010) вр/вр ду 10 ру 40,2 045 руб
Фильтр латунный ду 40 ру 16 Броен (20154B),2 050 руб
"Гибкая вставка Ду040 Ру10, EPDM, нейлоновый корд, фланцевая (обычные фланцы по ГОСТ или DIN) (ABRA-EJF-10-040)",2 053 руб
Кран шаровой Броен (КШТ 60.100.020) вр/вр ду 20 ру 40,2 056 руб
Кран шаровой Броен (КШТ 60.101.020) вр/вр ду 20 ру 40,2 151 руб
Кран шаровой Броен (КШТ 60.101.015) вр/вр ду 15 ру 40,2 183 руб
Кран шаровой стальной сварка сварка Ду 80 Ру 25 ЛД (КШ.Ц.П.080/070.025.02),2 190 руб
Кран шаровой стальной фланец фланец  Ду 32 Ру 16 Броен (КШТ 11с10фт 60.003.032),2 199 руб
"Кран шаровой латунный вр-вр полнопроходной, с ручка-рычаг, ду 50 ру 25 Броен (34971B)",2 200 руб
Кран шаровой стальной фланец фланец Ду 65 Ру 16 ЛД (КШ.Ц.Ф.065.016.02),2 200 руб
"Гибкая вставка Ду050 Ру10, EPDM, нейлоновый корд, фланцевая (обычные фланцы по ГОСТ или DIN) (ABRA-EJF-10-050)",2 239 руб
Кран шаровой Броен (КШТ 60.101.010) вр/вр ду 10 ру 40,2 240 руб
Кран шаровой Броен (КШТ 60.104.020) фл/св ду 20 ру 40,2 278 руб
Клапан обратный латунный ду 50 ру 16 Броен (10405B),2 280 руб
Кран шаровой Броен (КШТ 60.100.025) вр/вр ду 25 ру 40,2 319 руб
"Гибкая вставка Ду040 Ру10, EPDM, нейлоновый корд, G 1 1/2"" внутреняя/внутреняя резьба (ABRA-EJS-30-040)",2 333 руб
Кран шаровой стальной фланец фланец Ду 65 Ру 25 ЛД (КШ.Ц.Ф.065.025.02),2 350 руб
"Кран шаровой латунный нр-вр полнопроходной, с ручка-рычаг, ду 50 ру 25 Броен (34980B)",2 400 руб
"Гибкая вставка Ду025 Ру10, EPDM, нейлоновый корд, фланцевая (обычные фланцы по ГОСТ или DIN) (ABRA-EJF-10-025)",2 426 руб
Кран шаровой Броен (КШТ 60.101.025) вр/вр ду 25 ру 40,2 485 руб
Кран шаровой Броен (КШТ 60.100.032) вр/вр ду 32 ру 40,2 488 руб
Кран шаровой Броен (КШТ 60.102.040) св/св ду 40 ру 40,2 498 руб
Кран шаровой стальной сварка сварка Ду 65 Ру 16 Броен (КШТ 11с10фт 60.002.065),2 503 руб
Кран шаровой Броен (КШТ 60.103.015) фл/фл ду 15 ру 40,2 540 руб
Кран шаровой стальной сварка сварка Ду 100 Ру 25 ЛД (КШ.Ц.П.100/080.025.02),2 560 руб
Кран шаровой Броен (КШТ 60.104.025) фл/св ду 25 ру 40,2 582 руб
Кран шаровой Броен (КШТ 60.102.050) св/св ду 50 ру 40,2 650 руб
Кран шаровой Броен (КШТ 60.104.032) фл/св ду 32 ру 40,2 692 руб
Кран шаровой стальной фланец фланец Ду 80 Ру 16 ЛД (КШ.Ц.Ф.080/070.016.02),2 700 руб
"Гибкая вставка Ду050 Ру10, EPDM, нейлоновый корд, G2"" внутреняя/внутреняя резьба (ABRA-EJS-30-050)",2 706 руб
Кран шаровой стальной фланец фланец  Ду 40 Ру 16 Броен (КШТ 11с10фт 60.003.040),2 708 руб
Кран шаровой стальной муфта муфта Ду 80 Ру 25 ЛД (КШ.Ц.М.080/070.025.02),2 710 руб
Кран шаровой стальной фланец фланец  Ду 50 Ру 16 Броен (КШТ 11с10фт 60.003.050),2 764 руб
Кран шаровой Броен (КШТ 60.103.020) фл/фл ду 20 ру 40,2 791 руб
Кран шаровой стальной фланец фланец Ду 80 Ру 25 ЛД (КШ.Ц.Ф.080/070.025.02),2 800 руб
Кран шаровой Броен (КШТ 60.101.032) вр/вр ду 32 ру 40,2 837 руб
Кран шаровой Броен (КШТ 60.103.025) фл/фл ду 25 ру 40,2 931 руб
"Гибкая вставка Ду065 Ру10, EPDM, нейлоновый корд, фланцевая (обычные фланцы по ГОСТ или DIN) (ABRA-EJF-10-065)",2 986 руб
Кран шаровой стальной муфта муфта Ду 100 Ру 25 ЛД (КШ.Ц.М.100/080.025.02),3 070 руб
Кран шаровой Броен (КШТ 60.103.032) фл/фл ду 32 ру 40,3 192 руб
Кран шаровой стальной фланец фланец Ду 100 Ру 16 ЛД (КШ.Ц.Ф.100/080.016.02),3 200 руб
Кран шаровой стальной сварка сварка Ду 80 Ру 16 Броен (КШТ 11с10фт 60.002.065),3 237 руб
"Гибкая вставка Ду080 Ру10, EPDM, нейлоновый корд, фланцевая (обычные фланцы по ГОСТ или DIN) (ABRA-EJF-10-080)",3 266 руб
"Гибкая вставка Ду032 Ру16, EPDM, нейлоновый корд, фланцевая (обычные фланцы по ГОСТ или DIN) (ABRA-EJF-16-032)",3 359 руб
Кран шаровой стальной фланец фланец Ду 100 Ру 25 ЛД (КШ.Ц.Ф.100/080.025.02),3 400 руб
Кран шаровой Броен (КШТ 60.100.040) вр/вр ду 40 ру 40,3 404 руб
Кран шаровой стальной фланец фланец  Ду 65 Ру 16 Броен (КШТ 11с10фт 60.003.065),3 557 руб
"Гибкая вставка Ду040 Ру16, EPDM, нейлоновый корд, фланцевая (обычные фланцы по ГОСТ или DIN) (ABRA-EJF-16-040)",3 639 руб
Фильтр латунный ду 50 ру 16 Броен (20155B),3 650 руб
Кран шаровой Броен (КШТ 60.104.040) фл/св ду 40 ру 40,3 689 руб
Кран шаровой Броен (КШТ 60.101.040) вр/вр ду 40 ру 40,3 707 руб
Кран шаровой Броен (КШТ 60.104.050) фл/св ду 50 ру 40,3 884 руб
"Гибкая вставка Ду025 Ру16, EPDM, нейлоновый корд, фланцевая (обычные фланцы по ГОСТ или DIN) (ABRA-EJF-16-025)",4 012 руб
Кран шаровой стальной сварка сварка Ду 100 Ру 16 Броен (КШТ 11с10фт 60.002.065) ,4 055 руб
Кран шаровой Броен (КШТ 60.100.050) вр/вр ду 50 ру 40,4 064 руб
"Гибкая вставка Ду050 Ру16, EPDM, нейлоновый корд, фланцевая (обычные фланцы по ГОСТ или DIN) (ABRA-EJF-16-050)",4 199 руб
Кран шаровой Броен (КШТ 60.102.065) св/св ду 65 ру 25,4 271 руб
"Гибкая вставка Ду100 Ру10, EPDM, нейлоновый корд, фланцевая (обычные фланцы по ГОСТ или DIN) (ABRA-EJF-10-100)",4 292 руб
Кран шаровой стальной фланец фланец  Ду 80 Ру 16 Броен (КШТ 11с10фт 60.003.080),4 352 руб
Кран шаровой Броен (КШТ 60.103.040) фл/фл ду 40 ру 40,4 470 руб
Кран шаровой Броен (КШТ 60.103.050) фл/фл ду 50 ру 40,4 704 руб
Кран шаровой стальной сварка сварка Ду 125 Ру 25 ЛД (КШ.Ц.П.125/100.025.02),5 450 руб
Кран шаровой Броен (КШТ 60.101.050) вр/вр ду 50 ру 40,5 472 руб
"Гибкая вставка Ду065 Ру16, EPDM, нейлоновый корд, фланцевая (обычные фланцы по ГОСТ или DIN) (ABRA-EJF-16-065)",5 505 руб
Кран шаровой Броен (КШТ 60.102.080) св/св ду 80 ру 25,5 628 руб
"Гибкая вставка Ду125 Ру10, EPDM, нейлоновый корд, фланцевая (обычные фланцы по ГОСТ или DIN) (ABRA-EJF-10-125)",5 878 руб
Кран шаровой Броен (КШТ 60.104.065) фл/св ду 65 ру 25,6 047 руб
Кран шаровой Броен (КШТ 60.103.065) фл/фл ду 65 ру 16,6 151 руб
"Гибкая вставка Ду080 Ру16, EPDM, нейлоновый корд, фланцевая (обычные фланцы по ГОСТ или DIN) (ABRA-EJF-16-080)",6 251 руб
Кран шаровой стальной сварка сварка Ду 150 Ру 25 ЛД (КШ.Ц.П.150/125.025.02),6 300 руб
Кран шаровой стальной фланец фланец Ду 125 Ру 16 ЛД (КШ.Ц.Ф.125/100.016.02),6 400 руб
Кран шаровой Броен (КШТ 60.103.065) фл/фл ду 65 ру 25,6 640 руб
Кран шаровой стальной фланец фланец  Ду 100 Ру 16 Броен (КШТ 11с10фт 60.003.100),6 658 руб
Кран шаровой стальной фланец фланец Ду 125 Ру 25 ЛД (КШ.Ц.Ф.125/100.025.02),6 800 руб
"Гибкая вставка Ду150 Ру10, EPDM, нейлоновый корд, фланцевая (обычные фланцы по ГОСТ или DIN) (ABRA-EJF-10-150)",6 904 руб
Кран шаровой Броен (КШТ 60.102.100) св/св ду 100 ру 25,7 556 руб
Кран шаровой стальной сварка сварка Ду 125 Ру 16 Броен (КШТ 11с10фт 60.002.065),7 574 руб
Кран шаровой Броен (КШТ 60.103.080) фл/фл ду 80 ру 16,7 640 руб
Кран шаровой Броен (КШТ 60.104.080) фл/св ду 80 ру 25,7 663 руб
Кран шаровой стальной фланец фланец Ду 150 Ру 16 ЛД (КШ.Ц.Ф.150/125.016.02),7 680 руб
Кран шаровой Броен (КШТ 60.103.080) фл/фл ду 80 ру 25,7 995 руб
"Гибкая вставка Ду100 Ру16, EPDM, нейлоновый корд, фланцевая (обычные фланцы по ГОСТ или DIN) (ABRA-EJF-16-100)",8 024 руб
Кран шаровой стальной фланец фланец Ду 150 Ру 25 ЛД (КШ.Ц.Ф.150/125.025.02),8 320 руб
Кран шаровой стальной фланец фланец  Ду 125 Ру 16 Броен (КШТ 11с10фт 60.003.125),9 982 руб
"Гибкая вставка Ду125 Ру16, EPDM, нейлоновый корд, фланцевая (обычные фланцы по ГОСТ или DIN) (ABRA-EJF-16-125)",10 170 руб
Кран шаровой Броен (КШТ 60.104.100) фл/св ду 100 ру 25,10 612 руб
"Гибкая вставка Ду200 Ру10, EPDM, нейлоновый корд, фланцевая (обычные фланцы по ГОСТ или DIN) (ABRA-EJF-10-200)",10 636 руб
Кран шаровой Броен (КШТ 60.103.100) фл/фл ду 100 ру 16,11 049 руб
Кран шаровой стальной сварка сварка Ду 150 Ру 16 Броен (КШТ 11с10фт 60.002.065),11 525 руб
Кран шаровой Броен (КШТ 60.103.100) фл/фл ду 100 ру 25,11 929 руб
"Гибкая вставка Ду150 Ру16, EPDM, нейлоновый корд, фланцевая (обычные фланцы по ГОСТ или DIN) (ABRA-EJF-16-150)",12 129 руб
Кран шаровой стальной сварка сварка Ду 200 Ру 25 ЛД (КШ.Ц.П.200/150.025.02),12 750 руб
Кран шаровой Броен с руч.  (КШТ 61.102.125) св/св ду 125 ру 25 с ИСО-фланцем,13 928 руб
Кран шаровой стальной фланец фланец Ду 200 Ру 16 ЛД (КШ.Ц.Ф.200/150.016.02),15 060 руб
Кран шаровой стальной фланец фланец  Ду 150 Ру 16 Броен (КШТ 11с10фт 60.003.150),16 395 руб
"Гибкая вставка Ду250 Ру10, EPDM, нейлоновый корд, фланцевая (обычные фланцы по ГОСТ или DIN) (ABRA-EJF-10-250)",16 515 руб
Кран шаровой стальной фланец фланец Ду 200 Ру 25 ЛД (КШ.Ц.Ф.200/150.025.02),17 045 руб
"Гибкая вставка Ду200 Ру16, EPDM, нейлоновый корд, фланцевая (обычные фланцы по ГОСТ или DIN) (ABRA-EJF-16-200)",17 261 руб
Кран шар. Броен с руч.  (КШТ 61.104.125) фл/св ду 125 ру 25 с ИСО-фланцем,18 130 руб
Кран шар. Броен с руч.  (КШТ 61.103.125) фл/фл ду 125 ру 16 с ИСО-фланцем,18 493 руб
Кран шар. Броен с руч.  (КШТ 61.103.125) фл/фл ду 125 ру 25 с ИСО-фланцем,18 743 руб
Кран шаровой Броен с редуктором (КШТ 61.102.125) св/св ду 125 ру 25 с ИСО-фланцем,19 786 руб
"Гибкая вставка Ду300 Ру10, EPDM, нейлоновый корд, фланцевая (обычные фланцы по ГОСТ или DIN) (ABRA-EJF-10-300)",20 900 руб
Кран шар. Броен с редуктором (КШТ 61.103.125) фл/фл ду 125 ру 16 с ИСО-фланцем,21 815 руб
Кран шар. Броен с редуктором (КШТ 61.103.125) фл/фл ду 125 ру 25 с ИСО-фланцем,22 842 руб
Кран шаровой Броен с руч.  (КШТ 61.102.150) св/св ду 150 ру 25 с ИСО-фланцем,22 908 руб
Кран шаровой стальной сварка сварка Ду 250 Ру 25 ЛД (КШ.Ц.П.250/200.025.02),23 250 руб
"Гибкая вставка Ду250 Ру16, EPDM, нейлоновый корд, фланцевая (обычные фланцы по ГОСТ или DIN) (ABRA-EJF-16-250)",26 685 руб
Кран шаровой стальной фланец фланец Ду 250 Ру 16 ЛД (КШ.Ц.Ф.250/200.016.02),26 880 руб
Кран шаровой стальной фланец фланец Ду 250 Ру 25 ЛД (КШ.Ц.Ф.250/200.025.02),29 480 руб
"Гибкая вставка Ду350, EPDM, нейлон. корд, присоединительные фланцы Ру10 по ГОСТ или DIN (ABRA-EJF-10-350)",29 577 руб
Кран шар. Броен с руч.  (КШТ 61.103.150) фл/фл ду 150 ру 16 с ИСО-фланцем,29 853 руб
Кран шаровой Броен с редуктором (КШТ 61.102.150) св/св ду 150 ру 25 с ИСО-фланцем,29 977 руб
Кран шар. Броен с руч.  (КШТ 61.103.150) фл/фл ду 150 ру 25 с ИСО-фланцем,30 219 руб
Кран шар. Броен с руч.  (КШТ 61.104.150) фл/св ду 150 ру 25 с ИСО-фланцем,32 777 руб
"Гибкая вставка Ду300 Ру16, EPDM, нейлоновый корд, фланцевая (обычные фланцы по ГОСТ или DIN) (ABRA-EJF-16-300)",33 402 руб
"Гибкая вставка Ду400, EPDM, нейлон. корд, присоединительные фланцы Ру10 по ГОСТ или DIN (ABRA-EJF-10-400)",35 175 руб
Кран шар. Броен с редуктором (КШТ 61.103.150) фл/фл ду 150 ру 16 с ИСО-фланцем,35 387 руб
Кран шар. Броен с редуктором (КШТ 61.103.150) фл/фл ду 150 ру 25 с ИСО-фланцем,37 007 руб
Кран шаровой Броен с голым штоком (КШТ 61.102.200) св/св ду 200 ру 25 с ИСО-фланцем,40 281 руб
Кран шаровой Броен с редуктором (КШТ 61.102.200) св/св ду 200 ру 25 с ИСО-фланцем,50 030 руб
Кран шар. Броен с голым штоком (КШТ 61.103.200) фл/фл ду 200 ру 16 с ИСО-фланцем,51 300 руб
Кран шар. Броен с голым штоком (КШТ 61.103.200) фл/фл ду 200 ру 25 с ИСО-фланцем,52 300 руб
Кран шар. Броен с редуктором (КШТ 61.103.200) фл/фл ду 200 ру 16 с ИСО-фланцем,54 270 руб
Кран шар. Броен с редуктором (КШТ 61.103.200) фл/фл ду 200 ру 25 с ИСО-фланцем,56 275 руб
"Гибкая вставка Ду450, EPDM, нейлон. корд, присоединительные фланцы Ру10 по ГОСТ или DIN (ABRA-EJF-10-450)",61 953 руб
"Гибкая вставка Ду500, EPDM, нейлон. корд, присоединительные фланцы Ру10 по ГОСТ или DIN (ABRA-EJF-10-500)",63 446 руб
"Гибкая вставка Ду350 Ру16, EPDM, нейлоновый корд, фланцевая (обычные фланцы по ГОСТ или DIN) (ABRA-EJF-16-350)",72 776 руб
"Гибкая вставка Ду400 Ру16, EPDM, нейлоновый корд, фланцевая (обычные фланцы по ГОСТ или DIN) (ABRA-EJF-16-400)",84 719 руб
Кран шаровой Броен с голым штоком (КШТ 61.102.250) св/св ду 250 ру 25 с ИСО-фланцем,86 872 руб
"Гибкая вставка Ду600, EPDM, нейлон. корд, присоединительные фланцы Ру10 по ГОСТ или DIN (ABRA-EJF-10-600)",89 291 руб
"Гибкая вставка Ду450 Ру16, EPDM, нейлоновый корд, фланцевая (обычные фланцы по ГОСТ или DIN) (ABRA-EJF-16-450)",100 300 руб
Кран шаровой Броен с редуктором (КШТ 61.102.250) св/св ду 250 ру 25 с ИСО-фланцем,105 265 руб
Кран шар. Броен с голым штоком (КШТ 61.103.250) фл/фл ду 250 ру 16 с ИСО-фланцем,113 076 руб
"Гибкая вставка Ду500 Ру16, EPDM, нейлоновый корд, фланцевая (обычные фланцы по ГОСТ или DIN) (ABRA-EJF-16-500)",117 561 руб
Кран шар. Броен с голым штоком (КШТ 61.103.250) фл/фл ду 250 ру 25 с ИСО-фланцем,120 400 руб
Кран шар. Броен с редуктором (КШТ 61.103.250) фл/фл ду 250 ру 25 с ИСО-фланцем,130 505 руб
Кран шар. Броен с редуктором (КШТ 61.103.250) фл/фл ду 250 ру 16 с ИСО-фланцем,130 810 руб
"Гибкая вставка Ду600 Ру16, EPDM, нейлоновый корд, фланцевая (обычные фланцы по ГОСТ или DIN) (ABRA-EJF-16-600)",168 318 руб
Кран шаровой Броен с голым штоком (КШТ 61.102.300) св/св ду 300 ру 25 с ИСО-фланцем,194 323 руб
Кран шар. Броен с голым штоком (КШТ 61.103.300) фл/фл ду 300 ру 16 с ИСО-фланцем,210 721 руб
Кран шаровой Броен с редуктором (КШТ 61.102.300) св/св ду 300 ру 25 с ИСО-фланцем,226 333 руб
Кран шар. Броен с редуктором (КШТ 61.103.300) фл/фл ду 300 ру 25 с ИСО-фланцем,243 483 руб
Кран шар. Броен с редуктором (КШТ 61.103.300) фл/фл ду 300 ру 16 с ИСО-фланцем,243 993 руб
Кран шар. Броен с голым штоком (КШТ 61.103.300) фл/фл ду 300 ру 25 с ИСО-фланцем,245 200 руб
